,Var.1,year,week,code,maxt,mint,rain,soil,rh,cases,cases_cat,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
40,40,2010,40,1000,33.17030608,21.60817733,7.526574074,59.79274881,68.42460978,0,0,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,22.72162561,22.82453902,23.0691556,22.6403484,22.67650942,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,17.49435951,8.815119336,11.92688804,14.66754871,15.76832642,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,29.55964814,30.18984516,30.13807178,29.23394438,29.10435611,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,83.53741238,75.68101798,77.21688809,78.292882,80.22069401,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321,85.5031052,82.03777161,83.05892254,82.83584142,81.30033433
41,41,2010,41,1000,33.1176461,21.16771995,3.507441521,48.80669044,62.27702185,0,0,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,22.72162561,22.82453902,23.0691556,22.6403484,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,17.49435951,8.815119336,11.92688804,14.66754871,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,29.55964814,30.18984516,30.13807178,29.23394438,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,83.53741238,75.68101798,77.21688809,78.292882,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321,85.5031052,82.03777161,83.05892254,82.83584142
42,42,2010,42,1000,31.2179838,22.13648126,7.433808937,58.40985054,76.45130853,0,0,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,22.72162561,22.82453902,23.0691556,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,17.49435951,8.815119336,11.92688804,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,29.55964814,30.18984516,30.13807178,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,83.53741238,75.68101798,77.21688809,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321,85.5031052,82.03777161,83.05892254
43,43,2010,43,1000,31.88839898,20.6036171,9.652892395,57.25196283,69.94454092,0,0,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,22.72162561,22.82453902,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,17.49435951,8.815119336,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,29.55964814,30.18984516,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,83.53741238,75.68101798,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321,85.5031052,82.03777161
44,44,2010,44,1000,30.89687897,18.56610483,3.757575758,44.00056864,65.91288109,0,0,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,22.72162561,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,17.49435951,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,29.55964814,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,83.53741238,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321,85.5031052
45,45,2010,45,1000,30.94256169,20.19703378,5.864063221,52.8320002,70.97402597,0,0,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,22.41881069,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,15.50220512,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,28.44401833,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,82.71229254,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157,86.53863321
46,46,2010,46,1000,31.43394085,20.85226601,9.655073668,60.69676896,74.59527665,0,0,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,22.1740957,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,7.429789082,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,30.70740666,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,71.48575423,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562,79.62428157
47,47,2010,47,1000,30.64414845,20.18624559,7.432625678,57.9786058,74.44592818,0,0,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,22.52033773,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,8.710666316,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,31.69223427,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,73.14498567,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038,78.59611562
48,48,2010,48,1000,30.900183,18.85901479,0.156302521,45.60550486,64.77337427,24,1,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,22.16678395,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,8.231261845,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,32.64867696,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,67.99960548,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978,76.48126038
49,49,2010,49,1000,28.51186488,16.54066857,2.800512821,40.78028876,64.15974671,0,0,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,21.60817733,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,7.526574074,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,33.17030608,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,59.79274881,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185,68.42460978
50,50,2010,50,1000,27.78522518,13.5459289,1.770098039,37.1326802,60.57047578,0,0,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,21.16771995,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,3.507441521,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.1176461,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.80669044,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853,62.27702185
51,51,2010,51,1000,28.88536241,10.24151654,0,33.22873943,48.15474447,0,0,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,22.13648126,0,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,7.433808937,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,31.2179838,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,58.40985054,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.45130853
52,52,2010,52,1000,29.07928565,12.80333567,0,30.50527525,57.93371439,0,0,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,20.6036171,0,0,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,9.652892395,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,31.88839898,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,57.25196283,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092
53,53,2011,1,1000,27.17726607,11.54207249,1.1125,32.21241307,50.89183274,0,0,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,18.56610483,1.1125,0,0,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,3.757575758,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,30.89687897,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,44.00056864,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109
54,54,2011,2,1000,29.73684384,9.492111195,2.066666667,25.87511567,40.23705458,0,0,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,20.19703378,2.066666667,1.1125,0,0,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,5.864063221,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,30.94256169,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,52.8320002,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597
55,55,2011,3,1000,30.22695639,11.43225194,0,24.65903263,42.22155632,0,0,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,20.85226601,0,2.066666667,1.1125,0,0,1.770098039,2.800512821,0.156302521,7.432625678,9.655073668,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,31.43394085,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,60.69676896,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665
56,56,2011,4,1000,31.58502807,13.2109641,0,21.66444914,44.46845698,0,0,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,20.18624559,0,0,2.066666667,1.1125,0,0,1.770098039,2.800512821,0.156302521,7.432625678,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,30.64414845,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,57.9786058,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818
57,57,2011,5,1000,31.7349049,14.21789587,0,21.18443174,42.59544379,0,0,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,18.85901479,0,0,0,2.066666667,1.1125,0,0,1.770098039,2.800512821,0.156302521,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,30.900183,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,45.60550486,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427
58,58,2011,6,1000,32.85771986,14.18807179,0,19.59527442,37.8457229,0,0,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,16.54066857,0,0,0,0,2.066666667,1.1125,0,0,1.770098039,2.800512821,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,28.51186488,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,40.78028876,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671
59,59,2011,7,1000,31.76539055,15.62795917,0.9,18.06313861,46.64108962,0,0,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,13.5459289,0.9,0,0,0,0,2.066666667,1.1125,0,0,1.770098039,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,27.78522518,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,37.1326802,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578
60,60,2011,8,1000,31.46643566,16.08588668,1.7475,18.11342716,48.76528892,0,0,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,10.24151654,1.7475,0.9,0,0,0,0,2.066666667,1.1125,0,0,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,28.88536241,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,33.22873943,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447
61,61,2011,9,1000,33.56619281,17.69059819,1.382648402,18.19136962,43.64131524,10,1,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,12.80333567,1.382648402,1.7475,0.9,0,0,0,0,2.066666667,1.1125,0,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,29.07928565,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,30.50527525,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439
62,62,2011,10,1000,35.82007734,18.72062634,0.1,14.16671553,31.1883377,0,0,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,11.54207249,0.1,1.382648402,1.7475,0.9,0,0,0,0,2.066666667,1.1125,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,27.17726607,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,32.21241307,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274
63,63,2011,11,1000,36.6446799,17.36011264,0,11.28433099,28.15664315,0,0,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,9.492111195,0,0.1,1.382648402,1.7475,0.9,0,0,0,0,2.066666667,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,29.73684384,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,25.87511567,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458
64,64,2011,12,1000,36.69711462,19.77578115,0.7,10.03876029,33.80059237,0,0,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,11.43225194,0.7,0,0.1,1.382648402,1.7475,0.9,0,0,0,0,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,30.22695639,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,24.65903263,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632
65,65,2011,13,1000,37.47212166,19.93102039,0.9,8.147607343,28.06186187,0,0,19.93102039,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,13.2109641,0.9,0.7,0,0.1,1.382648402,1.7475,0.9,0,0,0,37.47212166,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,31.58502807,8.147607343,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,21.66444914,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698
66,66,2011,14,1000,36.82878958,20.45773402,4.823284314,10.29757976,37.4639973,0,0,20.45773402,19.93102039,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,14.21789587,4.823284314,0.9,0.7,0,0.1,1.382648402,1.7475,0.9,0,0,36.82878958,37.47212166,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,31.7349049,10.29757976,8.147607343,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,21.18443174,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379
67,67,2011,15,1000,37.49731534,22.61599225,2.780487179,10.39667106,42.32793734,0,0,22.61599225,20.45773402,19.93102039,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,14.18807179,2.780487179,4.823284314,0.9,0.7,0,0.1,1.382648402,1.7475,0.9,0,37.49731534,36.82878958,37.47212166,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,32.85771986,10.39667106,10.29757976,8.147607343,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,19.59527442,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229
68,68,2011,16,1000,37.78521115,23.08682614,2.944202899,9.815661641,42.07525669,0,0,23.08682614,22.61599225,20.45773402,19.93102039,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,15.62795917,2.944202899,2.780487179,4.823284314,0.9,0.7,0,0.1,1.382648402,1.7475,0.9,37.78521115,37.49731534,36.82878958,37.47212166,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,31.76539055,9.815661641,10.39667106,10.29757976,8.147607343,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,18.06313861,42.07525669,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962
69,69,2011,17,1000,38.55439129,23.27889515,2.614666667,10.28720662,38.6136215,0,0,23.27889515,23.08682614,22.61599225,20.45773402,19.93102039,19.77578115,17.36011264,18.72062634,17.69059819,16.08588668,2.614666667,2.944202899,2.780487179,4.823284314,0.9,0.7,0,0.1,1.382648402,1.7475,38.55439129,37.78521115,37.49731534,36.82878958,37.47212166,36.69711462,36.6446799,35.82007734,33.56619281,31.46643566,10.28720662,9.815661641,10.39667106,10.29757976,8.147607343,10.03876029,11.28433099,14.16671553,18.19136962,18.11342716,38.6136215,42.07525669,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892
