id,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
40,X2010.39,40,0,2010,33.10048452,21.67779174,16.25205811,29.0884224,68.15802284,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,22.6916858,22.80045721,23.05268926,22.64047295,22.66475495,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,110.9661017,44.85060533,69.06513317,74.51840194,99.77433414,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,29.49974329,30.18158287,30.15604494,29.30620638,29.1353457,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,40.45062492,35.13063099,39.06475671,39.72932481,39.92838966,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199,85.89257205,82.48033015,83.5461054,83.4316502,81.76619484
41,X2010.40,41,0,2010,33.11187195,21.1927491,3.620581114,24.06536066,63.18830883,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,22.6916858,22.80045721,23.05268926,22.64047295,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,110.9661017,44.85060533,69.06513317,74.51840194,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,29.49974329,30.18158287,30.15604494,29.30620638,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,40.45062492,35.13063099,39.06475671,39.72932481,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199,85.89257205,82.48033015,83.5461054,83.4316502
42,X2010.41,42,0,2010,31.12640815,22.10780178,30.15012107,28.34021954,76.97873016,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,22.6916858,22.80045721,23.05268926,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,110.9661017,44.85060533,69.06513317,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,29.49974329,30.18158287,30.15604494,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,40.45062492,35.13063099,39.06475671,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199,85.89257205,82.48033015,83.5461054
43,X2010.42,43,0,2010,31.84290725,20.62245834,21.19297821,27.67386487,69.94454092,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,22.6916858,22.80045721,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,110.9661017,44.85060533,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,29.49974329,30.18158287,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,40.45062492,35.13063099,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199,85.89257205,82.48033015
44,X2010.43,44,0,2010,30.78499101,18.65878678,2.107990315,21.6164824,65.91288109,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,22.6916858,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,110.9661017,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,29.49974329,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,40.45062492,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199,85.89257205
45,X2010.44,45,0,2010,30.87788653,20.23766913,11.90702179,24.68136898,70.97402597,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,22.38248758,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,96.34866828,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.40961431,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,38.72814724,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504,86.8436199
46,X2010.45,46,0,2010,31.42692904,20.85827061,28.36077482,28.14349386,74.59527665,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,22.17341771,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,22.23946731,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,30.70350648,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,34.57101289,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127,80.23770504
47,X2010.46,47,0,2010,30.7183683,20.2142749,20.41767554,25.57358607,74.44592818,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,22.51577432,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,36.63801453,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,31.66659149,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,32.65769616,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572,78.75481127
48,X2010.47,48,24,2010,30.94750639,18.85316678,0.04503632,22.26903301,64.77337427,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,22.2077466,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,34.27384988,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,32.59761509,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,33.59817175,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284,76.58497572
49,X2010.48,49,0,2010,28.57292938,16.68242491,1.462227603,19.60224158,64.15974671,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,21.67779174,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,16.25205811,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,33.10048452,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,29.0884224,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883,68.15802284
50,X2010.49,50,0,2010,27.89545133,13.77289466,0.468765133,17.76267937,60.57047578,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,21.1927491,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,3.620581114,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,33.11187195,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,24.06536066,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016,63.18830883
51,X2010.50,51,0,2010,28.9683831,10.37746924,0,16.01697338,48.15474447,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,22.10780178,0,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,30.15012107,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,31.12640815,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,28.34021954,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092,76.97873016
52,X2010.51,52,0,2010,32.94200883,13.18370947,0,15.94276669,57.93371439,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,20.62245834,0,0,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,21.19297821,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,31.84290725,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,27.67386487,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109,69.94454092
53,X2011,1,0,2011,27.16607956,11.80225592,0.020823245,15.54505123,50.89183274,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,18.65878678,0.020823245,0,0,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,2.107990315,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,30.78499101,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,21.6164824,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597,65.91288109
54,X2011.1,2,0,2011,29.69235307,9.641731266,0.028813559,12.34641403,40.23705458,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,20.23766913,0.028813559,0.020823245,0,0,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,11.90702179,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,30.87788653,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,24.68136898,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665,70.97402597
55,X2011.2,3,0,2011,30.17637136,11.60190999,0,11.85205048,42.22155632,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,20.85827061,0,0.028813559,0.020823245,0,0,0.468765133,1.462227603,0.04503632,20.41767554,28.36077482,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,31.42692904,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,28.14349386,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818,74.59527665
56,X2011.3,4,0,2011,31.50154958,13.31297416,0,10.73231454,44.46845698,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,20.2142749,0,0,0.028813559,0.020823245,0,0,0.468765133,1.462227603,0.04503632,20.41767554,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,30.7183683,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,25.57358607,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427,74.44592818
57,X2011.4,5,0,2011,31.67349299,14.34394275,0,10.47395018,42.59544379,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,18.85316678,0,0,0,0.028813559,0.020823245,0,0,0.468765133,1.462227603,0.04503632,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,30.94750639,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,22.26903301,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671,64.77337427
58,X2011.5,6,0,2011,32.76410269,14.24126148,0,8.872183971,37.8457229,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,16.68242491,0,0,0,0,0.028813559,0.020823245,0,0,0.468765133,1.462227603,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,28.57292938,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,19.60224158,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578,64.15974671
59,X2011.6,7,0,2011,31.67358123,15.68570339,0.008716707,8.444098968,46.64108962,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,13.77289466,0.008716707,0,0,0,0,0.028813559,0.020823245,0,0,0.468765133,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,27.89545133,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,17.76267937,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447,60.57047578
60,X2011.7,8,0,2011,31.41197886,16.26441682,0.457384988,8.116357938,48.76528892,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,10.37746924,0.457384988,0.008716707,0,0,0,0,0.028813559,0.020823245,0,0,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,28.9683831,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,16.01697338,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439,48.15474447
61,X2011.8,9,10,2011,33.48590252,17.84120583,0.292736077,10.49243596,43.64131524,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,13.18370947,0.292736077,0.457384988,0.008716707,0,0,0,0,0.028813559,0.020823245,0,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,32.94200883,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,15.94276669,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274,57.93371439
62,X2011.9,10,0,2011,35.73402881,18.84797145,0.000242131,6.731644634,31.1883377,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,11.80225592,0.000242131,0.292736077,0.457384988,0.008716707,0,0,0,0,0.028813559,0.020823245,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,27.16607956,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,15.54505123,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458,50.89183274
63,X2011.10,11,0,2011,36.58941543,17.53208261,0,5.4297175,28.15664315,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,9.641731266,0,0.000242131,0.292736077,0.457384988,0.008716707,0,0,0,0,0.028813559,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,29.69235307,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,12.34641403,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632,40.23705458
64,X2011.11,12,0,2011,36.5895904,19.87900954,0.05811138,4.870782212,33.80059237,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,11.60190999,0.05811138,0,0.000242131,0.292736077,0.457384988,0.008716707,0,0,0,0,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,30.17637136,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,11.85205048,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698,42.22155632
65,X2011.12,13,0,2011,37.3787433,20.00799705,0.004358354,4.201469422,28.06186187,20.00799705,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,13.31297416,0.004358354,0.05811138,0,0.000242131,0.292736077,0.457384988,0.008716707,0,0,0,37.3787433,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,31.50154958,4.201469422,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,10.73231454,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379,44.46845698
66,X2011.13,14,0,2011,36.73554068,20.51161215,1.155447942,5.152410419,37.4639973,20.51161215,20.00799705,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,14.34394275,1.155447942,0.004358354,0.05811138,0,0.000242131,0.292736077,0.457384988,0.008716707,0,0,36.73554068,37.3787433,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,31.67349299,5.152410419,4.201469422,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,10.47395018,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229,42.59544379
67,X2011.14,15,0,2011,37.39781139,22.63857185,1.942857143,4.931914909,42.32793734,22.63857185,20.51161215,20.00799705,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,14.24126148,1.942857143,1.155447942,0.004358354,0.05811138,0,0.000242131,0.292736077,0.457384988,0.008716707,0,37.39781139,36.73554068,37.3787433,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,32.76410269,4.931914909,5.152410419,4.201469422,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,8.872183971,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962,37.8457229
68,X2011.15,16,0,2011,37.68051694,23.12192232,1.715738499,4.693950097,42.07525669,23.12192232,22.63857185,20.51161215,20.00799705,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,15.68570339,1.715738499,1.942857143,1.155447942,0.004358354,0.05811138,0,0.000242131,0.292736077,0.457384988,0.008716707,37.68051694,37.39781139,36.73554068,37.3787433,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,31.67358123,4.693950097,4.931914909,5.152410419,4.201469422,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,8.444098968,42.07525669,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892,46.64108962
69,X2011.16,17,0,2011,38.44989404,23.29811116,0.528087167,4.943543426,38.6136215,23.29811116,23.12192232,22.63857185,20.51161215,20.00799705,19.87900954,17.53208261,18.84797145,17.84120583,16.26441682,0.528087167,1.715738499,1.942857143,1.155447942,0.004358354,0.05811138,0,0.000242131,0.292736077,0.457384988,38.44989404,37.68051694,37.39781139,36.73554068,37.3787433,36.5895904,36.58941543,35.73402881,33.48590252,31.41197886,4.943543426,4.693950097,4.931914909,5.152410419,4.201469422,4.870782212,5.4297175,6.731644634,10.49243596,8.116357938,38.6136215,42.07525669,42.32793734,37.4639973,28.06186187,33.80059237,28.15664315,31.1883377,43.64131524,48.76528892
